Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;VelP;VelI;AngP;AngI;RotationFF
749;0.4963;0.4963;-5.6897;-5.6552;71;46;-0.0046;0.1837;0.0016;-0.0167;-0.0002
750;0.5000;0.4963;-5.8621;-5.6552;65;44;-0.0258;0.1837;0.0094;-0.0167;-0.0002
751;0.5000;0.4963;-5.8621;-5.6552;69;46;-0.0104;0.1833;0.0096;-0.0165;-0.0002
752;0.5000;0.4963;-5.7586;-5.6552;69;44;-0.0167;0.1833;0.0035;-0.0165;-0.0002
753;0.4963;0.4963;-5.7931;-5.6552;71;48;-0.0009;0.1833;0.0060;-0.0165;-0.0002
754;0.4926;0.4963;-5.7586;-5.6552;75;50;0.0134;0.1833;0.0048;-0.0165;-0.0002
755;0.4926;0.4963;-5.7586;-5.6552;73;50;0.0101;0.1833;0.0045;-0.0165;-0.0002
756;0.4963;0.4963;-5.7931;-5.6552;71;48;0.0035;0.1837;0.0055;-0.0162;-0.0002
757;0.4889;0.4963;-5.6897;-5.6552;79;54;0.0346;0.1840;0.0006;-0.0162;-0.0002
758;0.4926;0.4963;-5.6552;-5.6552;77;52;0.0255;0.1844;0.0001;-0.0162;-0.0002
759;0.4926;0.4963;-5.6207;-5.6552;77;50;0.0174;0.1844;-0.0021;-0.0162;-0.0002
760;0.4889;0.4963;-5.5862;-5.6552;79;54;0.0302;0.1848;-0.0035;-0.0162;-0.0002
761;0.4963;0.4963;-5.4483;-5.6552;75;46;0.0024;0.1848;-0.0104;-0.0165;-0.0002
762;0.4926;0.4963;-5.3793;-5.6552;79;48;0.0163;0.1851;-0.0133;-0.0165;-0.0002
763;0.4889;0.4963;-5.4483;-5.6552;81;52;0.0291;0.1855;-0.0104;-0.0167;-0.0002
764;0.4889;0.4963;-5.4483;-5.6552;83;56;0.0434;0.1859;-0.0099;-0.0167;-0.0002
765;0.4889;0.4963;-5.4483;-5.6552;81;52;0.0306;0.1862;-0.0106;-0.0167;-0.0002
766;0.4926;0.4963;-5.5517;-5.6552;79;52;0.0218;0.1866;-0.0055;-0.0170;-0.0002
767;0.4926;0.4963;-5.6207;-5.6552;77;50;0.0145;0.1866;-0.0026;-0.0170;-0.0002
768;0.4963;0.4963;-5.6207;-5.6552;75;50;0.0079;0.1870;-0.0021;-0.0170;-0.0002
769;0.4963;0.4963;-5.6552;-5.6552;73;48;0.0046;0.1870;-0.0013;-0.0170;-0.0002
770;0.4963;0.4963;-5.5517;-5.6552;73;46;-0.0009;0.1870;-0.0055;-0.0170;-0.0002
771;0.4963;0.4963;-5.5172;-5.6552;73;44;-0.0086;0.1866;-0.0072;-0.0170;-0.0002
772;0.4963;0.4963;-5.5862;-5.6552;75;48;0.0060;0.1870;-0.0045;-0.0170;-0.0002
773;0.4963;0.4963;-5.5862;-5.6552;73;48;-0.0002;0.1870;-0.0038;-0.0172;-0.0002
774;0.4963;0.4963;-5.6552;-5.6552;71;46;-0.0053;0.1870;-0.0001;-0.0172;-0.0002
775;0.5037;0.4963;-5.6552;-5.6552;67;40;-0.0291;0.1866;-0.0013;-0.0172;-0.0002
776;0.5037;0.4963;-5.6897;-5.6552;65;40;-0.0320;0.1862;0.0001;-0.0172;-0.0002
777;0.5000;0.4963;-5.6552;-5.6552;69;44;-0.0145;0.1859;-0.0009;-0.0172;-0.0002
778;0.4963;0.4963;-5.6897;-5.6552;73;48;0.0049;0.1859;0.0018;-0.0172;-0.0002
779;0.4963;0.4963;-5.6897;-5.6552;71;48;-0.0042;0.1859;0.0011;-0.0170;-0.0002
780;0.5000;0.4963;-5.7931;-5.6552;69;46;-0.0101;0.1859;0.0057;-0.0170;-0.0002
781;0.4926;0.4963;-5.7931;-5.6552;77;54;0.0247;0.1862;0.0052;-0.0170;-0.0002
782;0.4963;0.4963;-5.7241;-5.6552;71;48;-0.0024;0.1862;0.0028;-0.0170;-0.0002
783;0.4963;0.4963;-5.7586;-5.6552;71;48;-0.0053;0.1859;0.0038;-0.0170;-0.0002
784;0.4963;0.4963;-5.7241;-5.6552;69;46;-0.0090;0.1859;0.0021;-0.0170;-0.0002
785;0.4963;0.4963;-5.7241;-5.6552;73;50;0.0031;0.1859;0.0023;-0.0170;-0.0002
786;0.4926;0.4963;-5.6897;-5.6552;75;52;0.0167;0.1862;0.0013;-0.0170;-0.0002
787;0.4926;0.4963;-5.6207;-5.6552;75;50;0.0097;0.1862;-0.0021;-0.0170;-0.0002
788;0.4963;0.4963;-5.6897;-5.6552;73;50;0.0057;0.1862;0.0006;-0.0170;-0.0002
789;0.4926;0.4963;-5.5862;-5.6552;77;52;0.0196;0.1866;-0.0040;-0.0170;-0.0002
790;0.4889;0.4963;-5.5172;-5.6552;81;52;0.0295;0.1870;-0.0065;-0.0170;-0.0002
791;0.4926;0.4963;-5.4483;-5.6552;79;50;0.0211;0.1873;-0.0104;-0.0170;-0.0002
792;0.4926;0.4963;-5.4483;-5.6552;79;50;0.0167;0.1873;-0.0111;-0.0172;-0.0002
793;0.4963;0.4963;-5.5517;-5.6552;75;48;0.0064;0.1873;-0.0065;-0.0172;-0.0002
794;0.4963;0.4963;-5.5172;-5.6552;75;48;0.0002;0.1873;-0.0067;-0.0172;-0.0002
795;0.4926;0.4963;-5.5862;-5.6552;77;50;0.0148;0.1877;-0.0040;-0.0172;-0.0002
796;0.5000;0.4963;-5.6897;-5.6552;71;46;-0.0108;0.1873;0.0011;-0.0172;-0.0002
797;0.4963;0.4963;-5.7241;-5.6552;73;50;0.0042;0.1877;0.0033;-0.0172;-0.0002
798;0.4889;0.4963;-5.7931;-5.6552;79;58;0.0372;0.1881;0.0057;-0.0172;-0.0002
799;0.4889;0.4963;-5.7931;-5.6552;77;56;0.0280;0.1884;0.0057;-0.0172;-0.0002
800;0.4963;0.4963;-5.7241;-5.6552;73;50;0.0002;0.1884;0.0033;-0.0172;-0.0002
801;0.4963;0.4963;-5.6552;-5.6552;71;48;-0.0053;0.1884;-0.0006;-0.0172;-0.0002
802;0.5000;0.4963;-5.6207;-5.6552;67;42;-0.0266;0.1881;-0.0021;-0.0172;-0.0002
803;0.4963;0.4963;-5.6552;-5.6552;71;46;-0.0093;0.1877;-0.0004;-0.0172;-0.0002
804;0.4963;0.4963;-5.6552;-5.6552;73;50;0.0031;0.1881;-0.0009;-0.0172;-0.0002
805;0.4926;0.4963;-5.5862;-5.6552;77;52;0.0174;0.1881;-0.0035;-0.0172;-0.0002
806;0.4889;0.4963;-5.6207;-5.6552;79;54;0.0295;0.1884;-0.0028;-0.0172;-0.0002
807;0.4926;0.4963;-5.5862;-5.6552;79;52;0.0222;0.1888;-0.0045;-0.0172;-0.0002
808;0.4889;0.4963;-5.5862;-5.6552;81;56;0.0335;0.1892;-0.0038;-0.0172;-0.0002
809;0.4963;0.4963;-5.6552;-5.6552;75;50;0.0057;0.1892;-0.0013;-0.0172;-0.0002
810;0.4963;0.4963;-5.6897;-5.6552;73;48;-0.0005;0.1892;0.0004;-0.0172;-0.0002
811;0.4926;0.4963;-5.6552;-5.6552;75;52;0.0134;0.1895;-0.0011;-0.0172;-0.0002
812;0.4963;0.4963;-5.7586;-5.6552;73;52;0.0068;0.1895;0.0035;-0.0172;-0.0002
813;0.4963;0.4963;-5.7586;-5.6552;73;50;0.0009;0.1895;0.0040;-0.0172;-0.0002
814;0.4963;0.4963;-5.7931;-5.6552;71;50;-0.0042;0.1895;0.0057;-0.0172;-0.0002
815;0.4926;0.4963;-5.7241;-5.6552;75;52;0.0104;0.1895;0.0033;-0.0172;-0.0002
816;0.4889;0.4963;-5.6897;-5.6552;77;56;0.0273;0.1899;0.0006;-0.0172;-0.0002
817;0.4963;0.4963;-5.6897;-5.6552;73;50;-0.0002;0.1899;0.0006;-0.0172;-0.0002
818;0.4926;0.4963;-5.7241;-5.6552;75;52;0.0097;0.1899;0.0023;-0.0172;-0.0002
819;0.4926;0.4963;-5.6897;-5.6552;77;54;0.0229;0.1903;0.0004;-0.0172;-0.0002
820;0.4926;0.4963;-5.6897;-5.6552;75;54;0.0156;0.1906;0.0006;-0.0172;-0.0002
821;0.4926;0.4963;-5.6897;-5.6552;75;52;0.0082;0.1906;0.0009;-0.0172;-0.0002
822;0.5000;0.4963;-5.6552;-5.6552;69;46;-0.0170;0.1903;-0.0006;-0.0172;-0.0002
823;0.4963;0.4963;-5.6552;-5.6552;71;50;-0.0016;0.1903;-0.0004;-0.0172;-0.0002
824;0.4963;0.4963;-5.6552;-5.6552;71;48;-0.0064;0.1903;-0.0001;-0.0172;-0.0002
825;0.4963;0.4963;-5.6897;-5.6552;71;48;-0.0093;0.1903;0.0006;-0.0172;-0.0002
826;0.5000;0.4963;-5.6207;-5.6552;69;46;-0.0152;0.1899;-0.0028;-0.0172;-0.0002
827;0.4963;0.4963;-5.6552;-5.6552;73;50;0.0005;0.1899;-0.0013;-0.0172;-0.0002
828;0.4926;0.4963;-5.6552;-5.6552;75;54;0.0145;0.1903;-0.0009;-0.0172;-0.0002
829;0.4963;0.4963;-5.6207;-5.6552;73;52;0.0079;0.1903;-0.0018;-0.0172;-0.0002
830;0.5000;0.4963;-5.5862;-5.6552;69;46;-0.0167;0.1899;-0.0038;-0.0172;-0.0002
831;0.5000;0.4963;-5.6207;-5.6552;69;46;-0.0196;0.1899;-0.0026;-0.0172;-0.0002
832;0.5000;0.4963;-5.6207;-5.6552;67;44;-0.0244;0.1895;-0.0018;-0.0172;-0.0002
833;0.5074;0.4963;-5.5517;-5.6552;64;38;-0.0474;0.1888;-0.0050;-0.0172;-0.0002
834;0.5074;0.4963;-5.5517;-5.6552;64;38;-0.0478;0.1884;-0.0052;-0.0172;-0.0002
835;0.5074;0.4963;-5.5172;-5.6552;64;38;-0.0478;0.1877;-0.0070;-0.0175;-0.0002
836;0.5074;0.4963;-5.5517;-5.6552;64;36;-0.0489;0.1873;-0.0060;-0.0175;-0.0002
837;0.5074;0.4963;-5.5517;-5.6552;64;36;-0.0493;0.1866;-0.0050;-0.0175;-0.0002
838;0.5000;0.4963;-5.4483;-5.6552;71;44;-0.0108;0.1866;-0.0106;-0.0175;-0.0002
839;0.4963;0.4963;-5.4138;-5.6552;75;48;0.0064;0.1866;-0.0121;-0.0177;-0.0002
840;0.5000;0.4963;-5.3793;-5.6552;71;40;-0.0211;0.1862;-0.0140;-0.0177;-0.0002
841;0.5037;0.4963;-5.4138;-5.6552;65;36;-0.0434;0.1859;-0.0121;-0.0179;-0.0002
842;0.5037;0.4963;-5.4483;-5.6552;65;36;-0.0449;0.1851;-0.0099;-0.0179;-0.0002
843;0.5037;0.4963;-5.4828;-5.6552;65;36;-0.0456;0.1848;-0.0087;-0.0179;-0.0002
844;0.5074;0.4963;-5.5862;-5.6552;60;32;-0.0617;0.1840;-0.0045;-0.0182;-0.0002
845;0.5074;0.4963;-5.6552;-5.6552;60;34;-0.0610;0.1833;0.0001;-0.0182;-0.0002
846;0.5000;0.4963;-5.6552;-5.6552;67;40;-0.0244;0.1829;-0.0001;-0.0182;-0.0002
847;0.5000;0.4963;-5.6552;-5.6552;67;40;-0.0273;0.1826;-0.0016;-0.0182;-0.0002
848;0.5000;0.4963;-5.6897;-5.6552;69;46;-0.0104;0.1826;0.0016;-0.0182;-0.0002
849;0.5000;0.4963;-5.6897;-5.6552;69;44;-0.0148;0.1822;0.0016;-0.0182;-0.0002
850;0.4963;0.4963;-5.7586;-5.6552;71;48;0.0013;0.1826;0.0040;-0.0179;-0.0002
851;0.4926;0.4963;-5.6897;-5.6552;75;50;0.0156;0.1826;0.0011;-0.0179;-0.0002
852;0.4926;0.4963;-5.6552;-5.6552;73;48;0.0086;0.1826;0.0001;-0.0179;-0.0002
853;0.5000;0.4963;-5.6897;-5.6552;69;44;-0.0126;0.1826;0.0013;-0.0179;-0.0002
854;0.5000;0.4963;-5.6552;-5.6552;67;42;-0.0211;0.1822;-0.0011;-0.0179;-0.0002
855;0.5000;0.4963;-5.6897;-5.6552;67;40;-0.0240;0.1818;0.0004;-0.0179;-0.0002
856;0.4963;0.4963;-5.6897;-5.6552;69;46;-0.0071;0.1818;0.0006;-0.0179;-0.0002
857;0.4926;0.4963;-5.5862;-5.6552;79;52;0.0269;0.1822;-0.0040;-0.0179;-0.0002
858;0.4926;0.4963;-5.5862;-5.6552;77;50;0.0203;0.1826;-0.0033;-0.0182;-0.0002
859;0.4889;0.4963;-5.5517;-5.6552;79;52;0.0324;0.1829;-0.0055;-0.0182;-0.0002
860;0.4852;0.4963;-5.6207;-5.6552;87;60;0.0621;0.1837;-0.0028;-0.0182;-0.0002
861;0.4852;0.4963;-5.7931;-5.6552;81;58;0.0504;0.1844;0.0057;-0.0182;-0.0002
862;0.4926;0.4963;-5.6897;-5.6552;77;52;0.0207;0.1844;0.0011;-0.0182;-0.0002
863;0.4963;0.4963;-5.7586;-5.6552;69;48;-0.0057;0.1844;0.0050;-0.0179;-0.0002
864;0.5037;0.4963;-5.7586;-5.6552;65;42;-0.0291;0.1840;0.0038;-0.0179;-0.0002
865;0.5000;0.4963;-5.7241;-5.6552;69;46;-0.0134;0.1840;0.0026;-0.0179;-0.0002
866;0.4926;0.4963;-5.6207;-5.6552;77;52;0.0218;0.1840;-0.0018;-0.0179;-0.0002
867;0.4926;0.4963;-5.5172;-5.6552;77;50;0.0181;0.1844;-0.0070;-0.0179;-0.0002
868;0.4852;0.4963;-5.4138;-5.6552;85;54;0.0467;0.1851;-0.0123;-0.0182;-0.0002
869;0.4852;0.4963;-5.4483;-5.6552;87;58;0.0562;0.1855;-0.0101;-0.0182;-0.0002
870;0.4926;0.4963;-5.4828;-5.6552;79;52;0.0258;0.1859;-0.0084;-0.0184;-0.0002
871;0.4963;0.4963;-5.6207;-5.6552;73;48;-0.0016;0.1859;-0.0023;-0.0184;-0.0002
872;0.4963;0.4963;-5.6207;-5.6552;73;46;-0.0035;0.1859;-0.0018;-0.0184;-0.0002
873;0.4963;0.4963;-5.6552;-5.6552;71;46;-0.0079;0.1859;-0.0006;-0.0184;-0.0002
874;0.4963;0.4963;-5.5862;-5.6552;75;48;0.0031;0.1859;-0.0048;-0.0184;-0.0002
875;0.4926;0.4963;-5.6897;-5.6552;77;52;0.0170;0.1859;0.0004;-0.0184;-0.0002
876;0.4926;0.4963;-5.6897;-5.6552;75;50;0.0101;0.1862;0.0016;-0.0184;-0.0002
877;0.4963;0.4963;-5.7586;-5.6552;73;50;0.0038;0.1862;0.0038;-0.0184;-0.0002
878;0.5000;0.4963;-5.7586;-5.6552;67;44;-0.0203;0.1859;0.0035;-0.0184;-0.0002
879;0.5037;0.4963;-5.7241;-5.6552;64;38;-0.0445;0.1855;0.0021;-0.0182;-0.0002
880;0.5000;0.4963;-5.7241;-5.6552;65;44;-0.0258;0.1851;0.0033;-0.0182;-0.0002
881;0.4963;0.4963;-5.7241;-5.6552;71;48;-0.0049;0.1851;0.0021;-0.0182;-0.0002
882;0.5000;0.4963;-5.6897;-5.6552;69;44;-0.0145;0.1848;0.0016;-0.0182;-0.0002
883;0.4963;0.4963;-5.6897;-5.6552;73;48;0.0013;0.1848;0.0011;-0.0182;-0.0002
884;0.4926;0.4963;-5.6897;-5.6552;75;52;0.0152;0.1851;0.0009;-0.0182;-0.0002
885;0.4963;0.4963;-5.7586;-5.6552;73;50;0.0082;0.1851;0.0035;-0.0182;-0.0002
886;0.4963;0.4963;-5.7586;-5.6552;73;50;0.0053;0.1851;0.0050;-0.0182;-0.0002
887;0.4963;0.4963;-5.6897;-5.6552;71;48;-0.0035;0.1851;0.0004;-0.0182;-0.0002
888;0.4926;0.4963;-5.7241;-5.6552;73;50;0.0108;0.1855;0.0031;-0.0182;-0.0002
889;0.4926;0.4963;-5.7241;-5.6552;77;54;0.0240;0.1855;0.0021;-0.0182;-0.0002
890;0.4889;0.4963;-5.7241;-5.6552;79;56;0.0361;0.1862;0.0018;-0.0179;-0.0002
891;0.4889;0.4963;-5.7241;-5.6552;77;56;0.0298;0.1866;0.0031;-0.0179;-0.0002
892;0.4926;0.4963;-5.6552;-5.6552;77;54;0.0218;0.1866;-0.0001;-0.0179;-0.0002
893;0.4963;0.4963;-5.6207;-5.6552;71;46;-0.0086;0.1866;-0.0026;-0.0179;-0.0002
894;0.5037;0.4963;-5.5862;-5.6552;65;40;-0.0324;0.1862;-0.0043;-0.0182;-0.0002
895;0.5037;0.4963;-5.5172;-5.6552;67;38;-0.0350;0.1859;-0.0070;-0.0182;-0.0002
896;0.5000;0.4963;-5.4828;-5.6552;71;42;-0.0174;0.1855;-0.0089;-0.0182;-0.0002
897;0.4963;0.4963;-5.4138;-5.6552;75;46;-0.0009;0.1855;-0.0116;-0.0184;-0.0002
898;0.4926;0.4963;-5.3793;-5.6552;77;48;0.0134;0.1859;-0.0143;-0.0184;-0.0002
899;0.4926;0.4963;-5.4138;-5.6552;79;52;0.0262;0.1862;-0.0118;-0.0187;-0.0002
900;0.4889;0.4963;-5.4828;-5.6552;81;54;0.0379;0.1866;-0.0084;-0.0187;-0.0002
901;0.4852;0.4963;-5.5172;-5.6552;83;58;0.0485;0.1870;-0.0077;-0.0187;-0.0002
902;0.4889;0.4963;-5.5172;-5.6552;81;56;0.0386;0.1877;-0.0077;-0.0187;-0.0002
903;0.4963;0.4963;-5.5862;-5.6552;71;46;-0.0093;0.1873;-0.0048;-0.0189;-0.0002
904;0.5000;0.4963;-5.6552;-5.6552;69;46;-0.0141;0.1873;0.0001;-0.0189;-0.0002
905;0.5037;0.4963;-5.7931;-5.6552;64;44;-0.0346;0.1870;0.0060;-0.0187;-0.0002
906;0.5037;0.4963;-5.8621;-5.6552;64;44;-0.0361;0.1866;0.0087;-0.0187;-0.0002
907;0.5000;0.4963;-5.8621;-5.6552;65;46;-0.0211;0.1862;0.0087;-0.0187;-0.0002
908;0.5037;0.4963;-5.7586;-5.6552;62;40;-0.0441;0.1855;0.0035;-0.0187;-0.0002
909;0.5000;0.4963;-5.6552;-5.6552;67;42;-0.0255;0.1855;-0.0011;-0.0187;-0.0002
910;0.4963;0.4963;-5.6552;-5.6552;69;46;-0.0071;0.1851;-0.0001;-0.0187;-0.0002
911;0.4963;0.4963;-5.6207;-5.6552;73;50;0.0060;0.1855;-0.0028;-0.0187;-0.0002
912;0.4963;0.4963;-5.5862;-5.6552;73;48;0.0005;0.1855;-0.0045;-0.0187;-0.0002
913;0.4926;0.4963;-5.4483;-5.6552;77;50;0.0145;0.1855;-0.0114;-0.0187;-0.0002
914;0.4963;0.4963;-5.3793;-5.6552;77;48;0.0075;0.1855;-0.0140;-0.0189;-0.0002
915;0.4963;0.4963;-5.4483;-5.6552;75;46;0.0016;0.1855;-0.0106;-0.0189;-0.0002
916;0.4963;0.4963;-5.5172;-5.6552;73;46;-0.0038;0.1855;-0.0077;-0.0189;-0.0002
917;0.4889;0.4963;-5.4483;-5.6552;81;52;0.0302;0.1859;-0.0106;-0.0192;-0.0002
918;0.4926;0.4963;-5.4483;-5.6552;79;52;0.0218;0.1862;-0.0104;-0.0192;-0.0002
919;0.4963;0.4963;-5.4828;-5.6552;73;46;-0.0002;0.1862;-0.0096;-0.0192;-0.0002
920;0.4963;0.4963;-5.5172;-5.6552;71;46;-0.0082;0.1862;-0.0067;-0.0194;-0.0002
921;0.5000;0.4963;-5.6897;-5.6552;69;46;-0.0141;0.1859;0.0011;-0.0194;-0.0002
922;0.5000;0.4963;-5.6552;-5.6552;67;44;-0.0181;0.1859;-0.0001;-0.0194;-0.0002
923;0.4963;0.4963;-5.7241;-5.6552;71;48;-0.0024;0.1859;0.0021;-0.0194;-0.0002
924;0.4889;0.4963;-5.7586;-5.6552;77;56;0.0317;0.1862;0.0040;-0.0192;-0.0002
925;0.4926;0.4963;-5.6897;-5.6552;77;54;0.0233;0.1862;0.0013;-0.0192;-0.0002
926;0.4926;0.4963;-5.6552;-5.6552;75;52;0.0152;0.1866;-0.0001;-0.0192;-0.0002
927;0.4926;0.4963;-5.6207;-5.6552;75;50;0.0090;0.1866;-0.0028;-0.0192;-0.0002
928;0.4926;0.4963;-5.5517;-5.6552;77;52;0.0240;0.1870;-0.0060;-0.0194;-0.0002
929;0.4889;0.4963;-5.5172;-5.6552;81;54;0.0339;0.1873;-0.0070;-0.0194;-0.0002
930;0.4963;0.4963;-5.3793;-5.6552;75;48;0.0053;0.1873;-0.0133;-0.0194;-0.0002
931;0.4889;0.4963;-5.4483;-5.6552;83;56;0.0386;0.1881;-0.0111;-0.0197;-0.0002
932;0.4852;0.4963;-5.4483;-5.6552;85;58;0.0489;0.1884;-0.0109;-0.0197;-0.0002
933;0.4889;0.4963;-5.3793;-5.6552;83;56;0.0405;0.1892;-0.0136;-0.0199;-0.0002
934;0.4889;0.4963;-5.4483;-5.6552;81;54;0.0313;0.1895;-0.0104;-0.0199;-0.0002
935;0.4889;0.4963;-5.4138;-5.6552;83;56;0.0408;0.1899;-0.0126;-0.0199;-0.0002
936;0.4852;0.4963;-5.3793;-5.6552;87;58;0.0507;0.1906;-0.0138;-0.0201;-0.0002
937;0.4926;0.4963;-5.3793;-5.6552;81;52;0.0207;0.1906;-0.0140;-0.0201;-0.0002
938;0.4926;0.4963;-5.3448;-5.6552;79;50;0.0152;0.1910;-0.0160;-0.0204;-0.0002
939;0.4963;0.4963;-5.2759;-5.6552;77;48;0.0068;0.1910;-0.0182;-0.0206;-0.0002
940;0.4963;0.4963;-5.2759;-5.6552;77;46;0.0009;0.1910;-0.0197;-0.0206;-0.0002
941;0.4926;0.4963;-5.2414;-5.6552;81;48;0.0148;0.1914;-0.0201;-0.0209;-0.0002
942;0.4926;0.4963;-5.2759;-5.6552;79;48;0.0108;0.1914;-0.0192;-0.0211;-0.0002
943;0.4963;0.4963;-5.2759;-5.6552;77;46;0.0020;0.1914;-0.0187;-0.0211;-0.0002
944;0.5000;0.4963;-5.2759;-5.6552;73;40;-0.0229;0.1910;-0.0182;-0.0214;-0.0002
945;0.5037;0.4963;-5.3103;-5.6552;67;34;-0.0456;0.1906;-0.0177;-0.0216;-0.0002
946;0.5037;0.4963;-5.3448;-5.6552;67;34;-0.0463;0.1899;-0.0150;-0.0216;-0.0002
947;0.5037;0.4963;-5.4828;-5.6552;67;36;-0.0427;0.1895;-0.0094;-0.0219;-0.0002
948;0.5074;0.4963;-5.5172;-5.6552;62;32;-0.0635;0.1888;-0.0065;-0.0219;-0.0002
949;0.5111;0.4963;-5.5517;-5.6552;62;32;-0.0665;0.1881;-0.0055;-0.0219;-0.0002
950;0.5074;0.4963;-5.6552;-5.6552;60;32;-0.0657;0.1870;-0.0011;-0.0219;-0.0002
951;0.5037;0.4963;-5.7586;-5.6552;64;38;-0.0445;0.1866;0.0040;-0.0219;-0.0002
952;0.4963;0.4963;-5.7586;-5.6552;71;46;-0.0060;0.1866;0.0040;-0.0219;-0.0002
953;0.5000;0.4963;-5.5517;-5.6552;73;44;-0.0108;0.1862;-0.0060;-0.0219;-0.0002
954;0.5000;0.4963;-5.4138;-5.6552;73;40;-0.0152;0.1862;-0.0126;-0.0219;-0.0002
955;0.5000;0.4963;-5.3448;-5.6552;73;38;-0.0192;0.1859;-0.0155;-0.0221;-0.0002
956;0.5000;0.4963;-5.3103;-5.6552;73;38;-0.0178;0.1859;-0.0177;-0.0223;-0.0002
957;0.4963;0.4963;-5.3103;-5.6552;75;40;-0.0060;0.1859;-0.0177;-0.0223;-0.0002
958;0.4926;0.4963;-5.2759;-5.6552;79;44;0.0086;0.1859;-0.0182;-0.0226;-0.0002
959;0.4963;0.4963;-5.2759;-5.6552;79;42;0.0020;0.1859;-0.0182;-0.0226;-0.0002
960;0.4963;0.4963;-5.3448;-5.6552;77;40;-0.0031;0.1859;-0.0160;-0.0228;-0.0002
961;0.5000;0.4963;-5.4828;-5.6552;71;38;-0.0258;0.1855;-0.0092;-0.0228;-0.0002
962;0.4963;0.4963;-5.5517;-5.6552;73;42;-0.0090;0.1855;-0.0057;-0.0231;-0.0002
963;0.4926;0.4963;-5.6552;-5.6552;79;50;0.0244;0.1855;-0.0006;-0.0231;-0.0002
964;0.4926;0.4963;-5.6552;-5.6552;77;50;0.0167;0.1859;-0.0004;-0.0231;-0.0002
965;0.4889;0.4963;-5.7931;-5.6552;79;54;0.0291;0.1862;0.0067;-0.0228;-0.0002
966;0.4963;0.4963;-5.9310;-5.6552;73;50;0.0027;0.1862;0.0121;-0.0228;-0.0002
967;0.5000;0.4963;-5.8621;-5.6552;67;44;-0.0222;0.1859;0.0094;-0.0228;-0.0002
968;0.5000;0.4963;-5.7931;-5.6552;67;40;-0.0269;0.1859;0.0060;-0.0226;-0.0002
969;0.5037;0.4963;-5.7586;-5.6552;67;40;-0.0291;0.1855;0.0043;-0.0226;-0.0002
970;0.4963;0.4963;-5.7586;-5.6552;71;44;-0.0090;0.1851;0.0043;-0.0226;-0.0002
971;0.4963;0.4963;-5.6207;-5.6552;75;46;0.0035;0.1851;-0.0018;-0.0226;-0.0002
972;0.4926;0.4963;-5.6207;-5.6552;77;50;0.0170;0.1855;-0.0016;-0.0226;-0.0002
973;0.4889;0.4963;-5.6207;-5.6552;81;52;0.0295;0.1859;-0.0021;-0.0226;-0.0002
974;0.4926;0.4963;-5.5862;-5.6552;79;50;0.0211;0.1862;-0.0038;-0.0226;-0.0002
975;0.4963;0.4963;-5.6552;-5.6552;75;46;-0.0013;0.1862;-0.0011;-0.0226;-0.0002
976;0.4926;0.4963;-5.6207;-5.6552;77;48;0.0130;0.1862;-0.0021;-0.0226;-0.0002
977;0.4963;0.4963;-5.6552;-5.6552;75;46;0.0024;0.1862;-0.0009;-0.0226;-0.0002
978;0.4963;0.4963;-5.6552;-5.6552;75;46;-0.0031;0.1862;-0.0013;-0.0228;-0.0002
979;0.4926;0.4963;-5.6552;-5.6552;77;48;0.0112;0.1862;-0.0004;-0.0228;-0.0002
980;0.4963;0.4963;-5.6207;-5.6552;77;48;0.0060;0.1866;-0.0023;-0.0228;-0.0002
981;0.4963;0.4963;-5.6207;-5.6552;75;46;0.0009;0.1866;-0.0016;-0.0228;-0.0002
982;0.4926;0.4963;-5.5517;-5.6552;79;48;0.0137;0.1866;-0.0050;-0.0228;-0.0002
983;0.4926;0.4963;-5.5172;-5.6552;81;50;0.0262;0.1870;-0.0070;-0.0228;-0.0002
984;0.4963;0.4963;-5.5862;-5.6552;77;46;0.0038;0.1870;-0.0035;-0.0228;-0.0002
985;0.4926;0.4963;-5.5862;-5.6552;79;48;0.0130;0.1873;-0.0043;-0.0228;-0.0002
986;0.4963;0.4963;-5.5517;-5.6552;77;46;0.0060;0.1873;-0.0060;-0.0231;-0.0002
987;0.4963;0.4963;-5.6897;-5.6552;75;46;0.0005;0.1873;0.0013;-0.0231;-0.0002
988;0.4963;0.4963;-5.8621;-5.6552;71;48;-0.0049;0.1873;0.0084;-0.0228;-0.0002
989;0.4963;0.4963;-5.7931;-5.6552;71;46;-0.0097;0.1870;0.0062;-0.0228;-0.0002
990;0.5000;0.4963;-5.7586;-5.6552;71;44;-0.0145;0.1870;0.0048;-0.0228;-0.0002
991;0.5000;0.4963;-5.8621;-5.6552;69;44;-0.0181;0.1866;0.0092;-0.0226;-0.0002
992;0.4963;0.4963;-5.8276;-5.6552;73;48;-0.0024;0.1866;0.0070;-0.0226;-0.0002
993;0.4963;0.4963;-5.7241;-5.6552;71;46;-0.0071;0.1866;0.0023;-0.0226;-0.0002
994;0.4963;0.4963;-5.6897;-5.6552;73;44;-0.0082;0.1866;0.0011;-0.0226;-0.0002
995;0.4963;0.4963;-5.6552;-5.6552;75;48;0.0075;0.1866;-0.0004;-0.0226;-0.0002
996;0.4963;0.4963;-5.5862;-5.6552;75;44;-0.0031;0.1866;-0.0035;-0.0226;-0.0002
