Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
533;0.6296;0.6222;-0.1724;-0.0000;56;58;12000;125.5954;-0.3359;-0.0109;12.5295
534;0.6296;0.6185;-0.2069;-0.0000;54;58;12000;126.2214;-0.3359;-0.0328;12.6094
535;0.6259;0.6185;-0.1034;-0.0000;58;60;12051;126.8092;-0.3359;-0.0328;12.6094
536;0.6259;0.6148;0.0345;-0.0000;56;54;12000;127.4351;-0.3359;-0.0328;12.6894
537;0.6222;0.6148;0.2069;-0.0000;60;54;12000;128.0229;-0.3359;-0.0109;12.7694
538;0.6222;0.6111;0.2414;-0.0000;58;52;12000;128.6488;-0.3359;-0.0109;12.8493
539;0.6111;0.6111;0.4138;-0.0000;67;60;12000;129.1603;-0.3359;0.0331;12.8493
540;0.6074;0.6074;0.3793;-0.0000;69;60;12000;129.7481;-0.3359;0.0551;12.9293
541;0.6111;0.6074;0.3448;-0.0000;65;58;11949;130.3741;-0.3359;0.0551;13.0093
542;0.6037;0.6037;0.3103;-0.0000;69;62;12000;130.9160;-0.3282;0.0770;13.0892
543;0.6000;0.6037;0.1379;-0.0000;67;64;12000;131.5420;-0.3282;0.0990;13.0892
544;0.6000;0.6000;-0.1034;-0.0000;64;65;12000;132.1298;-0.3282;0.0990;13.1692
545;0.6000;0.6000;-0.1034;-0.0000;64;64;12000;132.7176;-0.3282;0.0770;13.2491
546;0.5963;0.5963;-0.0345;-0.0000;64;64;12000;133.3053;-0.3282;0.0770;13.3291
547;0.5963;0.5926;-0.0345;-0.0000;62;62;12000;133.8931;-0.3282;0.0770;13.3291
548;0.6000;0.5926;-0.0000;-0.0000;58;58;11949;134.5191;-0.3282;0.0770;13.4091
549;0.5963;0.5889;-0.0345;-0.0000;58;56;12000;135.1069;-0.3282;0.0770;13.4890
550;0.5963;0.5889;-0.1034;-0.0000;56;56;12000;135.6870;-0.3206;0.0770;13.5690
551;0.5963;0.5852;-0.1724;-0.0000;54;56;12000;136.2748;-0.3206;0.0770;13.5690
552;0.5889;0.5852;-0.1379;-0.0000;56;58;12000;136.8244;-0.3206;0.0551;13.6489
553;0.5815;0.5815;-0.0690;-0.0000;64;64;12000;137.3359;-0.3206;0.0551;13.7289
554;0.5778;0.5815;-0.2069;-0.0000;64;65;12000;137.8779;-0.3206;0.0551;13.7289
555;0.5778;0.5778;-0.1724;-0.0000;62;64;12000;138.4657;-0.3206;0.0331;13.8089
556;0.5741;0.5778;-0.0000;-0.0000;64;62;12000;139.0153;-0.3206;0.0331;13.8888
557;0.5741;0.5741;-0.0345;-0.0000;65;64;12000;139.5649;-0.3206;0.0331;13.8888
558;0.5741;0.5704;0.1034;-0.0000;64;60;11949;140.1527;-0.3206;0.0551;13.9688
559;0.5704;0.5704;0.1724;-0.0000;64;60;11949;140.6947;-0.3206;0.0551;14.0487
560;0.5667;0.5667;0.1379;-0.0000;64;60;12000;141.2824;-0.3206;0.0770;14.1287
561;0.5704;0.5667;0.1034;-0.0000;60;58;12000;141.8702;-0.3130;0.0770;14.1287
562;0.5630;0.5630;0.0690;-0.0000;65;62;12000;142.3817;-0.3130;0.0770;14.2087
563;0.5630;0.5630;0.1379;-0.0000;65;62;12000;142.9237;-0.3130;0.0990;14.2886
564;0.5593;0.5593;0.0690;-0.0000;64;60;12000;143.4733;-0.3130;0.0990;14.2886
565;0.5593;0.5593;-0.0000;-0.0000;62;60;12000;144.0229;-0.3130;0.0990;14.3686
566;0.5593;0.5556;-0.0345;-0.0000;62;60;12000;144.5725;-0.3130;0.0990;14.4485
567;0.5556;0.5556;0.0345;-0.0000;60;58;12000;145.1145;-0.3130;0.0990;14.4485
568;0.5556;0.5519;0.0345;-0.0000;60;58;12000;145.7023;-0.3130;0.0990;14.5285
569;0.5519;0.5519;0.0690;-0.0000;62;60;12000;146.2137;-0.3053;0.0990;14.6085
570;0.5519;0.5481;0.0345;-0.0000;62;58;12000;146.7634;-0.3053;0.0990;14.6085
571;0.5481;0.5444;0.0345;-0.0000;60;58;12000;147.3053;-0.3053;0.1210;14.6884
572;0.5481;0.5444;0.0345;-0.0000;58;54;12000;147.8550;-0.3053;0.1210;14.7684
573;0.5519;0.5407;0.0345;-0.0000;52;50;12000;148.4427;-0.3053;0.1210;14.7684
574;0.5519;0.5407;-0.0000;-0.0000;50;48;12051;148.9924;-0.3053;0.1210;14.8484
575;0.5444;0.5370;-0.0000;-0.0000;56;54;12051;149.4580;-0.3053;0.1210;14.9283
576;0.5407;0.5370;-0.0345;-0.0000;58;56;12000;149.9695;-0.2977;0.1210;14.9283
577;0.5333;0.5333;-0.0690;-0.0000;62;62;12000;150.4351;-0.2977;0.1210;15.0083
578;0.5333;0.5333;-0.1379;-0.0000;58;58;12000;151.0229;-0.2977;0.0990;15.0882
579;0.5333;0.5296;-0.2069;-0.0000;58;60;12000;151.5343;-0.2977;0.0990;15.0882
580;0.5370;0.5296;-0.1379;-0.0000;52;52;12000;152.1221;-0.2977;0.0990;15.1682
581;0.5370;0.5259;-0.1034;-0.0000;48;48;12051;152.6641;-0.2977;0.0770;15.2482
582;0.5370;0.5259;-0.1034;-0.0000;46;44;12051;153.2137;-0.2977;0.0770;15.2482
583;0.5296;0.5222;-0.0690;-0.0000;52;50;12051;153.7252;-0.2901;0.0770;15.3281
584;0.5222;0.5185;-0.0000;-0.0000;60;56;12051;154.1908;-0.2901;0.0770;15.4081
585;0.5148;0.5185;-0.0690;-0.0000;64;62;12051;154.6641;-0.2901;0.0770;15.4081
586;0.5111;0.5148;0.0690;-0.0000;65;62;12000;155.1298;-0.2901;0.0770;15.4880
587;0.5111;0.5148;-0.0000;-0.0000;64;62;11949;155.6794;-0.2901;0.0770;15.5680
588;0.5111;0.5111;-0.0345;-0.0000;62;60;12000;156.1908;-0.2901;0.0770;15.5680
589;0.5111;0.5111;-0.0000;-0.0000;62;58;12000;156.6947;-0.2901;0.0770;15.6480
590;0.5074;0.5074;-0.0345;-0.0000;60;58;12000;157.2061;-0.2901;0.0770;15.6480
591;0.5148;0.5074;0.0690;-0.0000;52;46;12000;157.7939;-0.2901;0.0770;15.7279
592;0.5111;0.5037;0.0690;-0.0000;54;48;12051;158.2595;-0.2824;0.0990;15.8079
593;0.5111;0.5037;0.0345;-0.0000;52;46;12051;158.7710;-0.2824;0.0990;15.8079
594;0.5111;0.5000;-0.0000;-0.0000;50;46;12000;159.2748;-0.2824;0.0990;15.8878
595;0.5074;0.5000;-0.1379;-0.0000;50;48;12051;159.7481;-0.2824;0.0990;15.9678
596;0.5000;0.4963;-0.1724;-0.0000;56;56;12051;160.1756;-0.2824;0.0770;15.9678
597;0.4926;0.4963;0.0690;-0.0000;65;60;12000;160.6107;-0.2824;0.0770;16.0478
598;0.4889;0.4963;0.0345;-0.0000;67;62;12000;161.0763;-0.2824;0.0770;16.0478
599;0.4889;0.4963;-0.0000;-0.0000;65;62;12000;161.5878;-0.2824;0.0770;16.1277
600;0.4963;0.4963;-0.0690;-0.0000;60;56;11949;162.1298;-0.2824;0.0770;16.2077
601;0.5000;0.4963;-0.0690;-0.0000;54;50;12000;162.6794;-0.2748;0.0770;16.2077
602;0.5037;0.4963;-0.1379;-0.0000;52;52;12000;163.1908;-0.2748;0.0770;16.2877
603;0.4963;0.4963;-0.2414;-0.0000;58;60;12051;163.6565;-0.2748;0.0551;16.2877
604;0.4926;0.4963;-0.2069;-0.0000;62;64;12000;164.1298;-0.2748;0.0551;16.3676
605;0.4889;0.4963;-0.1379;-0.0000;65;64;12000;164.5954;-0.2748;0.0551;16.4476
606;0.4926;0.4963;-0.1379;-0.0000;64;62;12000;165.1069;-0.2748;0.0331;16.4476
607;0.4926;0.4963;-0.1034;-0.0000;62;60;11949;165.6183;-0.2748;0.0331;16.5275
608;0.5000;0.4963;-0.1379;-0.0000;56;56;11949;166.1603;-0.2748;0.0331;16.6075
609;0.5037;0.4963;-0.1379;-0.0000;52;52;12000;166.7099;-0.2748;0.0111;16.6075
610;0.5000;0.4963;-0.1724;-0.0000;56;56;12000;167.1832;-0.2748;0.0111;16.6875
611;0.4963;0.4963;-0.1379;-0.0000;58;58;12000;167.6488;-0.2748;0.0111;16.6875
612;0.4926;0.4963;-0.0690;-0.0000;62;60;12000;168.1145;-0.2748;0.0111;16.7674
613;0.4963;0.4963;-0.0345;-0.0000;60;58;12000;168.6260;-0.2748;-0.0109;16.8474
614;0.4926;0.4963;-0.0345;-0.0000;64;62;12000;169.0992;-0.2748;-0.0109;16.8474
615;0.4889;0.4963;-0.0690;-0.0000;65;64;11949;169.5649;-0.2748;-0.0109;16.9273
616;0.4963;0.4963;-0.1034;-0.0000;60;60;12000;170.1145;-0.2748;-0.0109;17.0073
617;0.4963;0.4963;-0.1379;-0.0000;58;58;12000;170.6183;-0.2748;-0.0109;17.0073
618;0.4963;0.4963;-0.0690;-0.0000;58;56;12000;171.1298;-0.2748;-0.0109;17.0873
619;0.5000;0.4963;-0.0345;-0.0000;58;56;12000;171.6412;-0.2748;-0.0109;17.0873
620;0.4963;0.4963;0.0345;-0.0000;60;58;12000;172.1069;-0.2748;-0.0109;17.1672
621;0.4926;0.4963;0.0690;-0.0000;64;60;12000;172.5802;-0.2748;-0.0109;17.2472
622;0.4889;0.4963;0.0690;-0.0000;65;62;12000;173.0458;-0.2748;-0.0109;17.2472
623;0.4889;0.4963;0.1034;-0.0000;69;65;12000;173.5191;-0.2748;0.0111;17.3271
624;0.4926;0.4963;0.0345;-0.0000;64;60;11949;174.0611;-0.2748;0.0111;17.3271
625;0.4963;0.4963;0.0345;-0.0000;62;58;11949;174.5725;-0.2748;0.0111;17.4071
626;0.4963;0.4963;-0.0690;-0.0000;60;58;11949;175.0840;-0.2748;0.0111;17.4871
627;0.4963;0.4963;-0.0690;-0.0000;58;58;12000;175.5878;-0.2748;0.0111;17.4871
628;0.4926;0.4963;-0.1379;-0.0000;60;62;12000;176.0611;-0.2748;-0.0109;17.5670
629;0.4963;0.4963;-0.1034;-0.0000;60;60;12000;176.5649;-0.2748;-0.0109;17.6470
630;0.4926;0.4963;-0.1034;-0.0000;62;62;12000;177.0382;-0.2748;-0.0109;17.6470
631;0.4963;0.4963;-0.1034;-0.0000;56;56;12000;177.5878;-0.2748;-0.0109;17.7269
632;0.5037;0.4963;-0.0345;-0.0000;52;52;12000;178.1298;-0.2748;-0.0109;17.8069
633;0.5000;0.4963;-0.0690;-0.0000;56;56;12000;178.6412;-0.2748;-0.0328;17.8069
634;0.4963;0.4963;-0.1034;-0.0000;58;58;12000;179.1069;-0.2748;-0.0328;17.8869
635;0.4926;0.4963;-0.0690;-0.0000;62;62;12000;179.5802;-0.2748;-0.0328;17.8869
636;0.4889;0.4963;-0.0690;-0.0000;64;64;11949;180.0458;-0.2748;-0.0328;17.9668
637;0.4926;0.5000;-0.0345;-0.0000;65;65;12000;0.5038;0.0000;-0.0109;-0.0244
638;0.4926;0.5000;0.0345;-0.0000;64;62;12000;1.0153;0.0000;-0.0109;0.0556
639;0.4963;0.5000;0.0690;-0.0000;64;60;11949;1.5191;0.0000;-0.0109;0.1355
640;0.4963;0.5000;0.1379;-0.0000;62;58;11949;2.0687;0.0000;0.0111;0.1355
641;0.5000;0.5000;0.1034;-0.0000;58;54;12000;2.6183;0.0000;0.0111;0.2155
642;0.4963;0.5000;0.0690;-0.0000;60;58;12000;3.0840;0.0000;0.0111;0.2955
643;0.5037;0.5000;0.0345;-0.0000;56;54;12000;3.6336;0.0000;0.0331;0.2955
644;0.5037;0.5000;0.0690;-0.0000;56;52;12000;4.1450;0.0000;0.0331;0.3754
645;0.5000;0.5000;-0.0690;-0.0000;58;58;12000;4.6107;0.0000;0.0331;0.4554
646;0.4963;0.5000;-0.0000;-0.0000;62;60;12000;5.0840;0.0000;0.0331;0.4554
647;0.4926;0.5000;-0.0345;-0.0000;64;64;11949;5.5496;0.0000;0.0331;0.5353
648;0.5037;0.5000;-0.1034;-0.0000;54;54;12000;6.1374;0.0000;0.0111;0.5353
649;0.5037;0.5000;-0.0345;-0.0000;54;54;12000;6.6870;0.0000;0.0111;0.6153
650;0.5000;0.5000;-0.0690;-0.0000;58;58;12000;7.1527;0.0000;0.0111;0.6953
651;0.5000;0.5000;-0.0345;-0.0000;58;56;12000;7.6641;0.0000;0.0111;0.6953
652;0.4963;0.5000;-0.0690;-0.0000;60;60;12000;8.1298;0.0000;0.0111;0.7752
653;0.4926;0.5000;-0.0690;-0.0000;62;64;12000;8.6031;0.0000;0.0111;0.8552
654;0.4963;0.5000;-0.0345;-0.0000;62;62;11949;9.1069;0.0000;0.0111;0.8552
655;0.4889;0.5000;-0.0000;-0.0000;67;67;12000;9.5420;0.0000;0.0111;0.9351
656;0.4889;0.5000;0.0345;-0.0000;67;65;11949;10.0916;0.0000;0.0111;0.9351
657;0.4926;0.5000;-0.0000;-0.0000;65;65;11949;10.5954;0.0000;0.0111;1.0151
658;0.4963;0.5000;0.0345;-0.0000;60;60;11949;11.1450;0.0000;0.0111;1.0951
659;0.5000;0.5000;0.0345;-0.0000;58;58;12000;11.6947;0.0000;0.0111;1.0951
660;0.5000;0.5000;0.0345;-0.0000;58;58;11949;12.1985;0.0000;0.0111;1.1750
661;0.4963;0.5000;0.1034;-0.0000;62;60;12000;12.7099;0.0000;0.0331;1.2550
662;0.4926;0.5000;0.1379;-0.0000;65;62;12000;13.2214;0.0000;0.0331;1.2550
663;0.4852;0.5000;0.1034;-0.0000;71;69;12000;13.6489;0.0000;0.0331;1.3349
664;0.4889;0.5000;-0.0000;-0.0000;69;67;11949;14.1527;0.0000;0.0551;1.4149
665;0.4926;0.5000;-0.0690;-0.0000;64;64;11949;14.7023;0.0000;0.0331;1.4149
666;0.5000;0.5000;-0.0345;-0.0000;60;58;12000;15.2519;0.0076;0.0331;1.4949
667;0.4963;0.5000;-0.0000;-0.0000;62;60;11949;15.7634;0.0076;0.0551;1.5748
668;0.4963;0.5000;0.0345;-0.0000;62;60;12000;16.2672;0.0076;0.0551;-0.0244
669;0.5000;0.5000;-0.0690;-0.1379;60;58;12000;16.7786;0.0076;0.0331;-0.0244
670;0.4963;0.5000;0.0345;-0.2414;65;60;12000;17.2443;0.0076;0.0551;0.0556
671;0.4963;0.5000;0.0345;-0.3448;65;58;11949;17.7557;0.0076;0.0551;0.1355
672;0.4963;0.5000;-0.0000;-0.4483;65;56;11949;18.3053;0.0076;0.0551;0.1355
673;0.4963;0.5000;0.0345;-0.5517;69;58;12000;18.7710;0.0076;0.0551;0.2155
674;0.5000;0.5000;-0.0345;-0.6552;65;52;11949;19.3206;0.0076;0.0551;0.2955
675;0.5000;0.5000;-0.1379;-0.7586;64;50;11949;19.8702;0.0076;0.0551;0.2955
676;0.5000;0.5000;-0.1379;-0.8621;64;48;12000;20.3740;0.0076;0.0331;0.3754
677;0.4963;0.5000;-0.2759;-0.9655;67;52;12000;20.8855;0.0076;0.0331;0.4554
678;0.5000;0.5000;-0.4138;-1.0690;65;52;12000;21.3893;0.0076;-0.0109;0.4554
679;0.4963;0.5000;-0.6207;-1.1724;69;56;11949;21.8626;0.0076;-0.0328;0.5353
680;0.4926;0.5000;-0.6897;-1.2759;73;58;12000;22.3740;0.0076;-0.0768;0.5353
681;0.4926;0.5000;-0.7931;-1.3793;71;56;11949;22.8779;0.0076;-0.1207;0.6153
682;0.4926;0.5000;-1.0345;-1.4828;73;60;11949;23.3511;0.0076;-0.1647;0.6953
683;0.4889;0.5000;-1.0690;-1.5862;75;62;12000;23.8168;0.0076;-0.2306;0.6953
684;0.4926;0.5000;-1.0690;-1.6897;71;56;11949;24.3664;0.0000;-0.2965;0.7752
685;0.4963;0.5000;-1.1034;-1.7931;71;54;11949;24.8779;0.0000;-0.3624;0.8552
686;0.5037;0.5000;-1.1034;-1.8966;64;44;11949;25.4580;0.0000;-0.4284;0.8552
687;0.5000;0.5000;-1.2069;-2.0000;67;46;12000;25.9313;-0.0076;-0.4943;0.9351
688;0.4963;0.5000;-1.1034;-2.1034;73;48;12000;26.3969;-0.0076;-0.5602;0.9351
689;0.5000;0.5000;-1.2414;-2.2069;71;46;11949;26.9084;-0.0153;-0.6261;1.0151
690;0.4963;0.5000;-1.5172;-2.3103;73;52;12000;27.3740;-0.0229;-0.7140;1.0951
691;0.4926;0.5000;-1.6207;-2.4138;77;54;12000;27.8473;-0.0305;-0.8019;1.0951
692;0.5000;0.5000;-1.6552;-2.5172;71;48;11949;28.3969;-0.0382;-0.8898;1.1750
693;0.5037;0.5000;-1.9655;-2.6207;67;46;12000;28.9389;-0.0458;-0.9997;1.2550
694;0.5037;0.5000;-2.1379;-2.7241;65;46;12000;29.4504;-0.0534;-1.1315;1.2550
695;0.5000;0.5000;-2.1379;-2.8276;69;46;12000;29.9160;-0.0611;-1.2414;1.3349
696;0.4963;0.5000;-2.3103;-2.9655;71;50;12000;30.3893;-0.0763;-1.3733;1.3349
697;0.4963;0.5000;-2.3448;-3.0690;71;48;12000;30.9008;-0.0840;-1.5051;1.4149
698;0.4926;0.5000;-2.4483;-3.1724;75;52;12000;31.4046;-0.0992;-1.6369;1.4949
699;0.4926;0.5000;-2.5862;-3.2759;77;54;11949;31.8779;-0.1145;-1.7908;1.4949
700;0.5000;0.5000;-2.6207;-3.3793;69;44;11949;32.4580;-0.1374;-1.9446;1.5748
701;0.4963;0.5000;-2.6897;-3.4828;73;46;12000;32.9313;-0.1527;-2.0984;1.6548
702;0.4926;0.5000;-2.7586;-3.5862;77;50;12000;33.3969;-0.1679;-2.2522;1.6548
703;0.4926;0.5000;-2.7931;-3.6897;81;52;11949;33.8702;-0.1832;-2.4060;1.7348
704;0.4963;0.5000;-3.0345;-3.7931;73;48;12000;34.4122;-0.2137;-2.5818;1.8147
705;0.5000;0.5000;-3.2069;-3.8966;73;46;12000;34.9237;-0.2366;-2.7576;1.8147
706;0.5000;0.5000;-3.2069;-4.0000;73;44;11949;35.4351;-0.2595;-2.9554;1.8947
707;0.5000;0.5000;-3.2414;-4.1034;73;44;11949;35.9389;-0.2901;-3.1312;1.8947
708;0.4926;0.5000;-3.3103;-4.2069;81;50;12000;36.3664;-0.3130;-3.3289;1.9746
709;0.4963;0.5000;-3.5172;-4.3103;75;44;11949;36.9160;-0.3435;-3.5267;2.0546
710;0.4926;0.5000;-3.5517;-4.4138;83;52;11949;37.3435;-0.3740;-3.7245;2.0546
711;0.4926;0.5000;-3.6207;-4.5172;81;50;12000;37.8931;-0.4046;-3.9442;2.1346
712;0.4926;0.5000;-3.8621;-4.6207;79;50;12000;38.3969;-0.4427;-4.1640;2.1346
713;0.4889;0.5000;-4.0000;-4.7241;83;52;11949;38.8702;-0.4809;-4.3837;2.2145
714;0.4963;0.5000;-3.9310;-4.8276;79;44;11949;39.4122;-0.5191;-4.6034;2.2945
715;0.4963;0.5000;-4.2069;-4.9310;75;44;12000;39.9160;-0.5649;-4.8451;2.2945
716;0.5000;0.5000;-4.2759;-5.0345;75;44;11949;40.4656;-0.6107;-5.0869;2.3744
717;0.4963;0.5000;-4.3103;-5.1379;79;46;11949;40.9313;-0.6489;-5.3286;2.4544
718;0.4963;0.5000;-4.4483;-5.2414;79;44;11949;41.4351;-0.7023;-5.5923;2.4544
719;0.5000;0.5000;-4.5517;-5.3448;73;38;12000;41.9847;-0.7557;-5.8560;2.5344
720;0.5000;0.5000;-4.6552;-5.4483;77;42;11949;42.4504;-0.8015;-6.1196;2.6143
721;0.5000;0.5000;-4.6897;-5.5517;77;40;12000;42.9542;-0.8550;-6.3833;2.6143
722;0.5000;0.5000;-4.8621;-5.6552;77;40;12000;43.4580;-0.9160;-6.6690;2.6943
723;0.5000;0.5000;-5.1379;-5.7931;73;40;12000;43.9695;-0.9771;-6.9547;2.6943
724;0.5037;0.5000;-5.1724;-5.8966;71;34;12000;44.5115;-1.0458;-7.2403;2.7742
725;0.5037;0.5000;-5.2759;-6.0000;71;34;12000;45.0153;-1.1069;-7.5480;2.8542
726;0.5037;0.5000;-5.5172;-6.1034;69;36;12000;45.5191;-1.1756;-7.8776;2.8542
727;0.5074;0.5000;-5.5172;-6.2069;67;30;12000;46.0611;-1.2519;-8.1852;2.9342
728;0.5037;0.5000;-5.5172;-6.3103;71;32;12000;46.5267;-1.3206;-8.4928;3.0141
729;0.5074;0.5000;-5.5517;-6.4138;73;30;12000;47.0305;-1.3969;-8.8005;3.0141
730;0.5074;0.5000;-5.5862;-6.5172;73;30;12000;47.5649;-1.4809;-9.1301;3.0941
731;0.5000;0.5000;-5.7241;-6.6207;77;34;12000;48.0305;-1.5573;-9.4597;3.1741
732;0.5000;0.5000;-5.6552;-6.7241;81;34;12000;48.4962;-1.6412;-9.7893;3.1741
733;0.5000;0.5000;-5.7931;-6.8276;81;34;12000;48.9924;-1.7252;-10.1189;3.2540
734;0.5000;0.5000;-5.9655;-6.9310;81;34;12000;49.4962;-1.8168;-10.4485;3.2540
735;0.5037;0.5000;-6.0000;-7.0345;77;28;11949;50.0305;-1.9160;-10.8001;3.3340
736;0.5037;0.5000;-6.1034;-7.1379;77;26;12000;50.5344;-2.0153;-11.1517;3.4139
737;0.5074;0.5000;-6.2759;-7.2414;73;24;12000;51.0687;-2.1221;-11.5033;3.4139
738;0.5074;0.5000;-6.4138;-7.3448;73;24;12000;51.5649;-2.2214;-11.8768;3.4939
739;0.5037;0.5000;-6.5862;-7.4483;75;28;12000;52.0687;-2.3282;-12.2504;3.5739
740;0.5037;0.5000;-6.5862;-7.5517;77;26;12000;52.5649;-2.4427;-12.6239;3.5739
741;0.5000;0.5000;-6.6897;-7.6552;81;30;12000;53.0229;-2.5420;-12.9975;3.6538
742;0.4963;0.5000;-6.8966;-7.7586;83;34;11949;53.5115;-2.6565;-13.3930;3.7338
743;0.5000;0.5000;-6.9655;-7.8621;83;32;12000;54.0076;-2.7786;-13.7886;3.7338
744;0.5000;0.5000;-6.9655;-7.9655;83;30;11949;54.5038;-2.9008;-14.1841;3.8137
745;0.5000;0.5000;-7.1034;-8.0690;83;30;11949;54.9924;-3.0305;-14.6016;3.8937
746;0.5000;0.5000;-7.2414;-8.1724;81;30;12000;55.4886;-3.1603;-15.0191;3.8937
747;0.4926;0.5000;-7.3448;-8.2759;89;36;12000;55.9008;-3.2672;-15.4366;3.9737
748;0.4963;0.5000;-7.5172;-8.3793;89;36;11949;56.3893;-3.4046;-15.8541;3.9737
749;0.5000;0.5000;-7.5862;-8.4828;83;30;11949;56.9160;-3.5573;-16.2936;4.0536
750;0.4963;0.5000;-7.6897;-8.6207;87;32;12000;57.3664;-3.6947;-16.7331;4.1336
751;0.4926;0.5000;-7.6552;-8.7241;91;34;12000;57.8168;-3.8321;-17.1726;4.1336
752;0.5000;0.5000;-7.8621;-8.8276;85;30;11949;58.3435;-3.9924;-17.6120;4.2135
753;0.4963;0.5000;-8.0690;-8.9310;89;34;11949;58.7863;-4.1374;-18.0735;4.2135
754;0.4963;0.5000;-8.1724;-9.0345;87;32;12000;59.2672;-4.2977;-18.5569;4.2935
755;0.4963;0.5000;-8.3793;-9.1379;87;32;11949;59.7481;-4.4580;-19.0404;4.3735
756;0.5000;0.5000;-8.4828;-9.2414;85;30;11949;60.2290;-4.6260;-19.5238;4.3735
757;0.4926;0.5000;-8.5172;-9.3448;93;36;11949;60.6336;-4.7710;-20.0072;4.4534
758;0.4926;0.5000;-8.7241;-9.4483;91;36;11949;61.1145;-4.9466;-20.4906;4.5334
759;0.4963;0.5000;-8.7241;-9.5517;91;34;11949;61.5878;-5.1298;-20.9960;4.5334
760;0.4963;0.5000;-8.7931;-9.6552;91;32;11949;62.0611;-5.3130;-21.5014;4.6133
761;0.4889;0.5000;-9.0000;-9.7586;97;40;12000;62.4962;-5.4885;-22.0069;4.6133
762;0.4815;0.5000;-8.9655;-9.8621;105;46;11949;62.8931;-5.6489;-22.5342;4.6933
763;0.4778;0.5000;-9.1379;-9.9655;110;52;11897;63.3282;-5.8321;-23.0616;4.7733
764;0.4852;0.5000;-9.3448;-10.0690;103;46;11897;63.8321;-6.0458;-23.5890;4.7733
765;0.4815;0.5000;-9.4483;-10.1724;105;48;11897;64.2595;-6.2366;-24.1164;4.8532
766;0.4852;0.5000;-9.6207;-10.2759;101;46;11897;64.7252;-6.4504;-24.6657;4.8532
767;0.4963;0.5000;-9.6207;-10.3793;93;34;11897;65.2595;-6.6947;-25.2370;4.9332
768;0.4963;0.5000;-9.5862;-10.4828;93;32;11949;65.7176;-6.9160;-25.7864;5.0132
769;0.5000;0.5000;-9.6207;-10.4828;89;26;11949;66.2061;-7.1527;-26.3357;5.0132
770;0.4963;0.5000;-9.5517;-10.4828;93;28;11949;66.6260;-7.3664;-26.8631;5.0931
771;0.5000;0.5000;-9.7586;-10.4828;89;30;11949;67.1145;-7.6183;-27.4344;5.1731
772;0.5000;0.5000;-9.8966;-10.4828;87;30;11949;67.5649;-7.8550;-28.0058;5.1731
773;0.5000;0.5000;-9.8621;-10.4828;87;28;11949;68.0153;-8.0916;-28.5551;5.2530
774;0.5000;0.5000;-10.1724;-10.4828;83;30;11949;68.4580;-8.3359;-29.1484;5.3330
775;0.5000;0.5000;-10.2759;-10.4828;81;30;12000;68.9008;-8.5878;-29.7197;5.3330
776;0.5037;0.5000;-10.3103;-10.4828;81;30;11949;69.3435;-8.8397;-30.3130;5.4130
777;0.4963;0.5000;-10.4483;-10.4828;83;36;11949;69.7481;-9.0840;-30.9283;5.4929
778;0.5000;0.5000;-10.4828;-10.4828;81;34;12000;70.1832;-9.3435;-31.5216;5.4929
779;0.5000;0.5000;-10.5862;-10.4828;79;34;12000;70.6107;-9.6107;-32.1149;5.5729
780;0.5000;0.5000;-10.6207;-10.4828;79;34;12000;71.0458;-9.8855;-32.7302;5.5729
781;0.5000;0.5000;-10.5517;-10.4828;79;34;11949;71.4657;-10.1603;-33.3454;5.6528
782;0.5000;0.5000;-10.6207;-10.4828;77;34;12000;71.8931;-10.4427;-33.9387;5.7328
783;0.5037;0.5000;-10.6207;-10.4828;77;34;12000;72.3130;-10.7328;-34.5540;5.7328
784;0.5000;0.5000;-10.5862;-10.4828;81;36;11949;72.6947;-11.0000;-35.1473;5.8128
785;0.5000;0.5000;-10.7241;-10.4828;79;36;12000;73.1145;-11.2901;-35.7626;5.8927
786;0.4963;0.5000;-10.6897;-10.4828;83;38;12000;73.4885;-11.5725;-36.3779;5.8927
787;0.4926;0.5000;-10.7241;-10.4828;87;44;12000;73.8702;-11.8473;-36.9931;5.9727
788;0.5000;0.5000;-10.7931;-10.4828;79;38;11949;74.3053;-12.1832;-37.6084;5.9727
789;0.5000;0.5000;-10.7931;-10.4828;79;36;12000;74.7023;-12.4962;-38.2237;6.0526
790;0.5000;0.5000;-10.7931;-10.4828;77;36;12000;75.0992;-12.8092;-38.8389;6.1326
791;0.4963;0.5000;-10.7931;-10.4828;81;40;11949;75.4962;-13.1298;-39.4542;6.1326
792;0.4926;0.5000;-10.7241;-10.4828;85;44;12000;75.8550;-13.4351;-40.0695;6.2126
793;0.4963;0.5000;-10.7241;-10.4828;83;42;12000;76.2443;-13.7634;-40.6848;6.2925
794;0.4963;0.5000;-10.6552;-10.4828;83;38;11949;76.6260;-14.0916;-41.3000;6.2925
795;0.4963;0.5000;-10.6552;-10.4828;81;38;11949;77.0076;-14.4351;-41.9153;6.3725
796;0.4963;0.5000;-10.7241;-10.4828;81;38;12000;77.3893;-14.7710;-42.5306;6.3725
797;0.4963;0.5000;-10.6552;-10.4828;83;40;12000;77.7328;-15.0916;-43.1239;6.4525
798;0.4963;0.5000;-10.6207;-10.4828;83;38;11949;78.0992;-15.4427;-43.7392;6.5324
