Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
150,23,1187,605,5,366
150,24,1187,605,5,366
150,25,1187,605,5,367
150,26,1187,605,5,367
150,27,1187,605,5,367
150,28,1187,605,5,367
150,29,1187,605,5,367
150,30,1188,606,5,367
150,31,1187,605,5,367
150,32,1188,606,5,367
150,33,1188,606,5,367
150,34,1188,606,5,367
150,35,1187,605,5,367
150,36,1187,605,5,367
150,37,1188,606,5,367
150,38,1188,606,5,367
150,39,1188,605,5,367
150,40,1188,606,5,367
150,41,1188,606,5,367
150,42,1188,606,5,367
150,43,1188,606,5,367
150,44,1188,606,6,367
150,45,1188,606,5,367
150,46,1191,607,6,368
150,47,1187,605,5,367
150,48,1187,605,5,367
150,49,1188,605,5,367
150,50,1187,605,5,367
--- 150 mm Summary | Avg: L=1187 FL=605 FR=8 R=366 ---

>>> Place micromouse at 160 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 160 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
160,1,1044,526,8,367
160,2,1045,525,8,367
160,3,1045,524,17,368
160,4,1045,523,38,367
160,5,1045,523,53,367
160,6,1044,522,21,367
160,7,1044,522,6,367
160,8,1044,521,5,367
160,9,1044,521,5,367
160,10,1044,521,5,367
160,11,1045,521,5,367
160,12,1043,520,5,367
160,13,1044,520,5,367
160,14,1044,520,5,367
160,15,1044,520,5,367
160,16,1044,520,5,367
160,17,1044,520,5,367
160,18,1044,520,5,367
160,19,1043,520,5,367
160,20,1044,520,5,367
160,21,1044,520,5,367
160,22,1043,520,5,367
160,23,1044,520,5,367
160,24,1043,520,5,367
160,25,1043,520,5,367
160,26,1044,520,5,367
160,27,1043,520,5,367
160,28,1043,520,5,367
160,29,1044,520,5,367
160,30,1044,520,5,367
160,31,1044,520,5,367
160,32,1044,520,5,367
160,33,1045,521,5,368
160,34,1045,521,5,367
160,35,1045,521,5,367
160,36,1045,521,5,367
160,37,1045,521,5,367
160,38,1045,521,5,368
160,39,1045,521,5,367
160,40,1045,521,5,368
160,41,1045,521,5,367
160,42,1045,521,5,367
160,43,1045,521,5,367
160,44,1045,521,5,367
160,45,1045,521,6,367
160,46,1045,521,5,367
160,47,1045,521,5,368
160,48,1045,521,5,368
160,49,1044,520,5,367
160,50,1045,521,5,368
--- 160 mm Summary | Avg: L=1044 FL=520 FR=7 R=367 ---

========================================
>>> Place micromouse at 170 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 170 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
170,1,934,444,9,368
170,2,933,443,21,368
170,3,934,443,45,368
170,4,934,442,61,368
170,5,933,440,25,367
170,6,933,440,6,367
170,7,933,439,5,368
170,8,933,439,5,368
170,9,933,438,5,368
170,10,933,438,5,368
170,11,933,438,5,368
170,12,933,438,5,368
170,13,932,437,5,367
170,14,932,438,5,367
170,15,933,438,5,367
170,16,932,437,5,367
170,17,933,438,5,367
170,18,933,438,5,367
170,19,933,438,5,367
170,20,934,438,6,368
170,21,933,438,5,368
170,22,933,438,5,367
170,23,933,438,5,368
170,24,933,438,5,368
170,25,932,438,5,368
170,26,933,438,5,367
170,27,933,438,5,368
170,28,932,438,5,367
170,29,933,438,5,367
170,30,932,438,5,368
170,31,932,438,5,367
170,32,933,438,5,367
170,33,933,438,5,368
170,34,932,438,5,367
170,35,932,438,5,368
170,36,933,438,5,367
170,37,933,438,5,367
170,38,933,438,5,367
170,39,933,438,5,367
170,40,933,438,5,368
170,41,934,439,5,368
170,42,934,438,5,368
170,43,934,438,5,368
170,44,933,438,5,368
170,45,934,438,5,368
170,46,934,438,5,368
170,47,933,438,5,368
170,48,936,439,6,369
170,49,934,438,5,368
170,50,934,438,6,368

========================================
>>> Place micromouse at 180 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 180 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,1,835,362,9,368
180,2,835,363,10,368
180,3,835,361,18,368
180,4,835,360,31,368
180,5,835,358,50,368
