Dist_mm,Sample,L,FL,FR,R
160,14,42,0,82,1114
160,15,42,0,82,1114
160,16,42,0,82,1114
160,17,42,0,82,1114
160,18,42,0,82,1114
160,19,42,0,82,1114
160,20,42,0,82,1114
160,21,42,0,82,1114
160,22,42,0,82,1114
160,23,42,0,82,1114
160,24,43,0,82,1114
160,25,42,0,82,1114
160,26,42,0,82,1114
160,27,42,0,82,1114
160,28,42,0,82,1114
160,29,42,0,82,1114
160,30,42,0,82,1115
160,31,42,0,82,1114
160,32,42,0,82,1114
160,33,42,0,82,1115
160,34,42,0,82,1115
160,35,43,0,82,1115
160,36,42,0,82,1115
160,37,42,0,82,1115
160,38,43,0,82,1114
160,39,43,0,82,1115
160,40,42,0,82,1115
160,41,42,0,82,1115
160,42,42,0,82,1115
160,43,42,0,82,1115
160,44,42,0,82,1115
160,45,43,0,82,1115
160,46,43,0,82,1115
160,47,43,0,82,1115
160,48,43,0,82,1115
160,49,43,0,82,1115
160,50,43,0,82,1114
--- 160 mm Summary | Avg: L=42 FL=0 FR=83 R=1114 ---

>>> Place micromouse at 170 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 170 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
170,1,42,1,70,1035
170,2,43,0,64,1035
170,3,42,0,30,1035
170,4,42,0,20,1035
170,5,43,0,20,1035
170,6,43,0,19,1035
170,7,42,0,19,1035
170,8,43,0,20,1035
170,9,42,0,19,1035
170,10,42,0,19,1035
170,11,43,0,19,1035
170,12,42,0,19,1035
170,13,42,0,20,1035
170,14,42,0,20,1035
170,15,42,0,19,1035
170,16,42,0,19,1035
170,17,42,0,19,1035
170,18,43,0,19,1035
170,19,42,0,19,1035
170,20,43,0,19,1035
170,21,42,0,20,1035
170,22,42,0,20,1035
170,23,43,0,20,1035
170,24,43,0,19,1035
170,25,42,0,20,1035
170,26,43,0,20,1035
170,27,42,0,19,1035
170,28,43,0,20,1035
170,29,43,0,20,1035
170,30,42,0,20,1035
170,31,42,0,19,1035
170,32,43,0,19,1035
170,33,42,0,19,1035
170,34,42,0,20,1035
170,35,43,0,20,1036
170,36,42,0,19,1035
170,37,42,0,19,1035
170,38,43,0,20,1035
170,39,42,0,19,1035
170,40,42,0,19,1035
170,41,43,0,20,1036
170,42,42,0,20,1036
170,43,42,0,20,1035
170,44,43,0,19,1036
170,45,42,0,19,1035
170,46,43,0,19,1035
170,47,43,0,20,1036
170,48,43,0,20,1035
170,49,42,0,19,1035
170,50,43,0,20,1036
--- 170 mm Summary | Avg: L=42 FL=0 FR=21 R=1035 ---

========================================
>>> Place micromouse at 180 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 180 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,1,42,0,62,988
180,2,42,0,62,989
180,3,42,0,33,989
180,4,43,0,6,989
180,5,42,0,5,988
180,6,42,0,5,988
180,7,43,0,5,989
180,8,43,0,5,988
180,9,42,0,5,988
180,10,43,0,5,988
180,11,43,0,5,988
180,12,42,0,5,988
180,13,43,0,5,988
180,14,42,0,5,988
180,15,43,0,5,988
180,16,43,0,6,988
180,17,43,0,5,988
180,18,43,0,5,988
180,19,43,0,5,988
180,20,42,0,5,988
180,21,43,0,5,988
180,22,43,0,5,988
180,23,43,0,5,988
