>>> Place micromouse at 10 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
150,34,4,32,798,94
150,35,4,32,801,93
150,36,4,34,802,93
150,37,4,34,806,93
150,38,4,31,803,93
150,39,4,31,797,93
150,40,4,32,801,93
150,41,4,31,802,92
150,42,4,30,804,92
150,43,4,26,806,93
150,44,4,22,802,93
150,45,4,21,798,92
150,46,4,24,801,92
150,47,4,27,803,91
150,48,4,26,803,91
150,49,4,25,807,90
150,50,4,24,803,89
--- 150 mm Summary | Avg: L=4 FL=28 FR=802 R=95 ---

========================================
>>> Place micromouse at 160 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 160 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
160,1,5,40,724,0
160,2,4,43,718,0
160,3,4,60,725,0
160,4,4,66,724,0
160,5,4,55,725,0
160,6,4,42,723,0
160,7,4,36,728,0
160,8,3,32,723,0
160,9,4,30,727,0
160,10,4,30,720,0
160,11,4,33,724,0
160,12,3,37,724,0
160,13,4,43,722,0
160,14,4,46,727,0
160,15,4,48,722,0
160,16,4,48,722,0
160,17,4,48,729,0
160,18,3,50,721,0
160,19,4,51,724,0
160,20,4,53,727,0
160,21,3,52,715,0
160,22,4,50,723,0
160,23,4,51,726,0
160,24,4,53,724,0
160,25,3,54,719,0
160,26,3,55,724,0
160,27,3,54,726,0
160,28,4,55,719,0
160,29,3,55,723,0
160,30,4,57,724,0
160,31,4,56,726,0
160,32,4,56,719,0
160,33,4,57,724,0
160,34,4,60,726,0
160,35,3,59,725,0
160,36,4,58,722,0
160,37,4,61,721,0
160,38,4,63,725,0
160,39,4,62,727,0
160,40,3,62,723,0
160,41,3,63,719,0
160,42,4,65,723,0
160,43,3,62,725,0
160,44,3,65,727,0
160,45,4,66,725,0
160,46,4,64,720,0
160,47,3,65,721,0
160,48,3,66,724,0
160,49,3,64,725,0
160,50,3,64,728,0
--- 160 mm Summary | Avg: L=3 FL=53 FR=723 R=0 ---

>>> Place micromouse at 170 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 170 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
170,1,5,34,651,0
170,2,4,29,651,0
170,3,4,25,655,0
170,4,4,52,651,0
170,5,4,56,657,0
170,6,4,43,650,0
170,7,3,29,652,0
170,8,3,25,655,0
170,9,4,30,651,0
170,10,4,37,653,0
170,11,4,39,654,0
170,12,4,36,649,0
170,13,3,35,654,0
170,14,4,32,655,0
170,15,3,34,648,0
170,16,3,32,653,0
170,17,4,31,657,0
170,18,4,32,653,0
170,19,4,35,650,0
170,20,4,35,655,0
170,21,3,34,657,0
170,22,3,34,651,0
170,23,3,35,650,0
170,24,4,36,652,0
170,25,3,33,657,0
170,26,3,34,653,0
