>>> Place micromouse at 10 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 180 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,1,119,523,38,0
180,2,123,523,37,0
180,3,134,524,34,0
180,4,114,524,39,0
180,5,115,523,46,0
180,6,114,526,42,0
180,7,115,525,37,0
180,8,114,521,36,0
180,9,114,524,38,0
180,10,114,525,31,0
180,11,114,524,26,0
180,12,114,522,29,0
180,13,114,523,24,0
180,14,114,525,20,0
180,15,113,523,23,0
180,16,114,524,17,0
180,17,115,521,17,0
180,18,114,523,17,0
180,19,115,524,11,0
180,20,114,524,19,0
180,21,115,523,15,0
180,22,114,523,15,0
180,23,115,523,15,0
180,24,114,521,11,0
180,25,113,524,19,0
180,26,115,525,11,0
180,27,114,524,19,0
180,28,114,524,14,0
180,29,114,523,16,0
180,30,114,524,14,0
180,31,115,523,14,0
180,32,114,523,14,0
180,33,115,522,14,0
180,34,114,521,14,0
180,35,114,524,14,0
180,36,114,523,15,0
180,37,114,525,14,0
180,38,114,524,14,0
180,39,115,525,13,0
180,40,114,525,14,0
180,41,114,524,14,0
180,42,114,524,14,0
180,43,114,524,14,0
180,44,114,524,14,0
180,45,114,523,16,0
180,46,114,523,14,0
180,47,114,524,19,0
180,48,114,523,10,0
180,49,114,524,17,0
180,50,115,523,11,0
--- 180 mm Summary | Avg: L=114 FL=523 FR=20 R=0 ---

========================================
>>> Place micromouse at 190 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 190 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
190,1,65,474,44,0
190,2,66,472,34,0
190,3,70,475,34,0
190,4,72,474,37,0
190,5,66,474,36,0
190,6,59,476,35,0
190,7,59,474,34,0
190,8,59,473,39,0
190,9,59,475,35,0
190,10,59,473,29,0
190,11,59,474,37,0
190,12,58,472,34,0
190,13,59,474,31,0
190,14,59,475,38,0
190,15,59,473,34,0
190,16,59,473,34,0
190,17,59,472,34,0
190,18,59,473,28,0
190,19,59,473,37,0
190,20,59,475,32,0
190,21,59,474,33,0
190,22,59,472,33,0
190,23,59,471,32,0
190,24,59,472,33,0
190,25,59,472,29,0
190,26,59,472,36,0
190,27,59,474,29,0
190,28,59,475,37,0
190,29,58,473,30,0
190,30,59,475,37,0
190,31,59,474,31,0
190,32,59,474,37,0
190,33,59,473,32,0
190,34,59,474,36,0
190,35,59,473,32,0
190,36,59,472,36,0
190,37,59,473,31,0
190,38,59,472,37,0
190,39,59,473,29,0
190,40,59,471,37,0
190,41,59,471,29,0
190,42,59,472,35,0
190,43,59,472,30,0
190,44,59,473,33,0
190,45,59,472,32,0
190,46,59,473,33,0
190,47,59,472,34,0
190,48,59,472,32,0
190,49,59,473,37,0
190,50,59,472,29,0
--- 190 mm Summary | Avg: L=59 FL=473 FR=33 R=0 ---

========================================
>>> Place micromouse at 200 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 200 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
200,1,32,424,39,0
200,2,33,423,34,0
200,3,36,423,35,0
200,4,58,424,38,0
200,5,21,423,34,0
200,6,21,422,28,0
200,7,21,424,35,0
200,8,21,422,34,0
200,9,21,423,28,0
200,10,21,421,37,0
200,11,21,422,33,0
200,12,21,423,32,0
200,13,21,423,34,0
200,14,21,422,28,0
200,15,21,422,37,0
200,16,21,422,33,0
200,17,21,421,34,0
200,18,21,422,33,0
200,19,21,422,32,0
200,20,21,423,33,0
200,21,21,424,30,0
200,22,21,423,34,0
200,23,21,423,29,0
200,24,21,422,34,0
200,25,21,423,29,0
200,26,21,422,36,0
200,27,21,421,29,0
200,28,21,422,35,0
200,29,21,421,29,0
200,30,21,421,35,0
200,31,21,420,29,0
200,32,21,421,34,0
200,33,21,421,31,0
200,34,21,421,34,0
200,35,21,422,34,0
200,36,21,422,33,0
200,37,21,422,36,0
200,38,21,422,32,0
200,39,21,422,38,0
200,40,21,422,29,0
200,41,21,422,35,0
200,42,21,422,31,0
200,43,21,421,34,0
200,44,21,422,34,0
200,45,21,421,33,0
200,46,21,421,38,0
200,47,21,421,29,0
200,48,21,420,34,0
200,49,21,421,33,0
200,50,21,421,33,0
--- 200 mm Summary | Avg: L=22 FL=422 FR=33 R=0 ---

========================================
>>> Place micromouse at 210 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 210 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
210,1,27,377,40,0
210,2,28,374,31,0
210,3,32,374,33,0
210,4,38,374,36,0
210,5,17,372,32,0
210,6,15,373,27,0
210,7,14,374,35,0
210,8,14,372,31,0
210,9,14,373,28,0
210,10,15,371,34,0
210,11,14,373,30,0
210,12,15,374,30,0
210,13,14,371,31,0
210,14,14,373,27,0
210,15,14,372,35,0
210,16,15,371,29,0
210,17,15,371,33,0
210,18,15,373,31,0
210,19,14,374,31,0
210,20,14,374,32,0
210,21,14,373,30,0
210,22,14,373,32,0
210,23,14,373,29,0
210,24,14,371,32,0
210,25,14,372,27,0
210,26,14,372,32,0
210,27,14,371,28,0
210,28,14,372,32,0
210,29,14,371,29,0
210,30,14,371,32,0
210,31,14,373,29,0
210,32,15,372,31,0
210,33,14,373,31,0
210,34,14,372,31,0
210,35,14,373,32,0
210,36,14,373,30,0
210,37,14,373,34,0
210,38,14,373,27,0
210,39,14,372,34,0
210,40,14,373,27,0
210,41,14,373,31,0
210,42,14,372,31,0
210,43,14,372,31,0
210,44,14,372,34,0
210,45,14,372,27,0
210,46,14,371,32,0
210,47,14,371,30,0
210,48,14,370,31,0
210,49,14,371,34,0
210,50,14,371,27,0
--- 210 mm Summary | Avg: L=15 FL=372 FR=31 R=0 ---

>>> Place micromouse at 220 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 220 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
220,1,23,321,30,0
220,2,22,322,27,0
220,3,26,320,31,0
220,4,25,319,29,0
220,5,10,321,25,0
220,6,10,319,31,0
220,7,9,319,30,0
220,8,9,318,24,0
220,9,9,320,32,0
220,10,9,320,28,0
220,11,9,319,27,0
220,12,9,320,28,0
220,13,9,318,24,0
220,14,9,318,31,0
220,15,9,319,26,0
220,16,9,320,32,0
220,17,10,321,27,0
220,18,9,321,32,0
220,19,9,320,28,0
220,20,9,319,32,0
220,21,9,320,29,0
220,22,9,320,31,0
220,23,9,319,28,0
220,24,9,319,32,0
220,25,9,319,28,0
220,26,9,319,33,0
220,27,9,318,26,0
220,28,9,318,33,0
220,29,9,318,24,0
220,30,9,317,31,0
220,31,9,318,26,0
220,32,9,318,29,0
220,33,9,318,28,0
220,34,9,318,28,0
220,35,9,318,30,0
220,36,9,318,26,0
220,37,9,318,33,0
220,38,10,318,24,0
220,39,9,318,29,0
220,40,9,318,29,0
220,41,9,318,28,0
220,42,9,317,33,0
220,43,9,319,24,0
220,44,9,319,30,0
220,45,9,320,29,0
220,46,9,319,28,0
220,47,9,320,33,0
220,48,9,319,25,0
220,49,9,319,29,0
220,50,9,320,31,0
--- 220 mm Summary | Avg: L=10 FL=319 FR=28 R=0 ---

>>> Place micromouse at 230 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 230 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
230,1,23,282,34,0
230,2,22,281,31,0
230,3,22,281,25,0
230,4,25,279,30,0
230,5,32,278,29,0
230,6,32,280,25,0
230,7,7,279,33,0
230,8,7,280,30,0
230,9,7,279,28,0
230,10,7,277,30,0
230,11,7,279,25,0
230,12,7,279,33,0
230,13,7,281,26,0
230,14,7,280,34,0
230,15,7,280,29,0
230,16,7,280,31,0
230,17,7,279,30,0
230,18,7,279,31,0
230,19,7,278,30,0
230,20,7,278,32,0
230,21,7,278,30,0
230,22,7,279,32,0
230,23,7,280,29,0
230,24,7,279,34,0
230,25,7,280,26,0
230,26,7,280,34,0
230,27,7,281,26,0
230,28,6,281,31,0
230,29,7,281,29,0
230,30,7,281,30,0
230,31,7,281,30,0
230,32,7,280,29,0
230,33,7,281,34,0
230,34,7,281,26,0
230,35,7,280,31,0
230,36,7,280,28,0
230,37,7,280,30,0
230,38,7,279,33,0
230,39,7,280,26,0
230,40,7,279,31,0
230,41,7,279,28,0
230,42,7,279,30,0
230,43,7,278,34,0
230,44,7,278,25,0
230,45,7,277,31,0
230,46,7,278,30,0
230,47,7,278,28,0
230,48,7,280,33,0
230,49,7,280,29,0
230,50,7,280,30,0
--- 230 mm Summary | Avg: L=9 FL=279 FR=29 R=0 ---

>>> Place micromouse at 240 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 240 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
240,1,20,245,33,0
240,2,19,244,29,0
240,3,21,247,27,0
240,4,44,246,24,0
240,5,13,246,29,0
240,6,6,246,30,0
240,7,5,244,28,0
240,8,5,244,24,0
240,9,5,244,30,0
240,10,5,243,26,0
240,11,5,242,21,0
240,12,5,243,30,0
240,13,5,245,25,0
240,14,5,243,23,0
240,15,5,243,29,0
240,16,5,241,24,0
240,17,5,243,26,0
240,18,5,245,25,0
240,19,5,244,22,0
240,20,5,243,28,0
240,21,5,243,22,0
240,22,5,241,28,0
240,23,5,242,25,0
240,24,5,243,26,0
240,25,5,245,25,0
240,26,5,245,24,0
240,27,5,245,25,0
240,28,5,241,23,0
240,29,5,243,25,0
240,30,5,244,22,0
240,31,5,243,26,0
240,32,5,243,22,0
240,33,5,242,27,0
240,34,6,242,21,0
240,35,5,243,26,0
240,36,6,243,22,0
240,37,5,244,25,0
240,38,5,243,24,0
240,39,5,244,25,0
240,40,5,244,24,0
240,41,6,245,25,0
240,42,6,245,26,0
240,43,5,245,24,0
240,44,5,245,29,0
240,45,5,244,21,0
240,46,5,245,28,0
240,47,6,244,21,0
240,48,5,244,25,0
240,49,5,245,24,0
240,50,5,245,25,0
--- 240 mm Summary | Avg: L=6 FL=243 FR=25 R=0 ---

========================================
>>> Place micromouse at 250 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 250 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
250,1,18,210,27,0
250,2,19,212,25,0
250,3,26,213,28,0
250,4,29,212,24,0
250,5,5,214,20,0
250,6,5,213,25,0
250,7,5,212,24,0
250,8,5,210,18,0
250,9,4,210,26,0
250,10,5,212,23,0
250,11,4,212,21,0
250,12,5,211,24,0
250,13,4,211,19,0
250,14,4,209,26,0
250,15,4,210,22,0
250,16,4,210,23,0
250,17,4,211,23,0
250,18,5,212,23,0
250,19,4,213,24,0
250,20,4,212,21,0
250,21,5,211,23,0
250,22,5,211,21,0
250,23,5,211,23,0
250,24,5,211,22,0
250,25,5,211,24,0
250,26,5,210,22,0
250,27,5,210,24,0
250,28,4,210,23,0
250,29,5,210,24,0
250,30,5,210,24,0
250,31,4,210,24,0
250,32,5,210,26,0
250,33,5,210,23,0
250,34,4,210,29,0
250,35,5,210,20,0
250,36,4,211,26,0
250,37,5,211,23,0
250,38,5,211,24,0
250,39,5,211,25,0
250,40,5,211,24,0
250,41,5,211,29,0
250,42,4,210,21,0
250,43,5,212,25,0
250,44,5,212,25,0
250,45,5,212,25,0
250,46,5,213,29,0
250,47,4,211,21,0
250,48,5,213,25,0
250,49,4,212,26,0
250,50,4,213,22,0
--- 250 mm Summary | Avg: L=6 FL=211 FR=23 R=0 ---

*** IR SENSOR CALIBRATION COMPLETE (10-250mm) ***
========================================
state:PreCalib

FATAL: read zero bytes from port
term_exitfunc: reset failed for dev UNKNOWN: Input/output error
marco@marco-tbn03374:~$ 
